clip_id,annotation_id,subject,action,background_object,note,submitted_at,user_id,task_id
clip_502,annotation_502,एउटा केटा र एउटी केटी खोला किनार नजिक छन्,केटा र केटी खोला किनार नजिक दौडिरहेको र एक अर्काको हात समातेको,खोलाको किनार नजिक फूलहरू फुलेको र अलि टाढातिर रूखहरू देखिएको,,2026-05-29 08:55:20.108081,5,7ac0ce338b024adaa908f8e747daf988
clip_503,annotation_503,"काठको विशेष कला भएको मन्दिर, जसको जस्तापाताको छहारीमाथि चम्किलो गजुर छ र गजुरदेखि तलसम्म लामो सांस्कृतिक कपडा झुण्डिएको देखिन्छ।",मन्दिरमा पूजा गर्नका लागि केही मानिसको आवतजावत देखिन्छ,मन्दिरको पछाडि एउटा ठूलो हरियो पहाड देखिएको,,2026-06-12 08:20:30.696184,5,dc8f16ea34034aa5a2ec4d49dbe626c7
clip_504,annotation_504,सिसाको टेबलमाथि एउटा सेतो कुकुर,पसलको साहुजी कुकुरसँग खेल्दै अनि पसल सफा गर्दै,"एउटा फोटो स्टुडियो जहाँ फोटो खिच्ने, फोटोकपी, ल्यामिनेसन जस्तो काम गरिन्छ",,2026-06-04 18:06:02.927376,5,1d13e9a307d94e3192bba945f35bd623
clip_505,annotation_505,टेबलमा मानिसहरू बसिरहेका अनि अगाडिपट्टि ह्याट लगाएका एउटा वृद्ध मानिस चुबा लगाएका। उहाँको अगाडि र छेउमा दुई जना भर्खरका युवा देख्न सकिन्छ।,सबै जना गफ गरिरहेको बेलामा एउटी केटीले काँसको भाँडोमा तरल पदार्थ ल्याएर कपमा राखेकी।,"यो दृश्य घरको भित्री भागमा खिचिएको छ, जहाँ काठको झ्याल, लामो पर्दा अनि टेबल देख्न सकिन्छ।",,2026-06-12 20:19:03.493307,5,a7de9721a1a64030929e275f8325ea1d
clip_506,annotation_506,"नीलो फूलबुट्टे चोलो अनि फरिया, पहेंलो पटुका कम्मरमा बाँधेको, घाटीमा कण्ठ लगाएको, अनि कपाल बाटुलिएको एउटी सुन्दर नारी। उनलाई पहाडको भीरमा देख्न सकिन्छ",हात खुट्टाको ताल मिलाएर भीर नजिक नाचिरहेको,नीलो आकाश अनि निकै टाढा हिमालहरू देखिएको,,2026-06-12 07:33:34.027427,5,3d96a175b0c1487e83694230a6a27f16
clip_507,annotation_507,केटा,केटा नाचिरहेको छ,डोको छ अनि पृष्ठभूमिमा नर्तकहरू छन्।,,2026-06-03 18:01:58.151544,7,becaf45fbd0c4dc5aa372cbc20a4b81e
clip_508,annotation_508,धनी मानिसहरू समूहमा भेला भएका छन्।,युवाहरू बत्ती र सजावट भएको गल्लीमा सँगै नाच्दै रमाइलो गर्दैछन्।,"माथिबाट हेर्दा साँघुरो गल्ली जस्तो ठाउँमा डोरीमा झुण्डिएका बत्ती, रङ्गीचङ्गी पताका, इट्टाको भित्ता र सटरहरू देखिएका छन्।",,2026-07-11 05:13:05.330843,4,f6ff664ab78b4e58a00c96729ab925b3
clip_509,annotation_509,केटा र केटी,केटी र केटा हिँडिरहेका छन्।,पहाड छ,,2026-06-04 12:06:05.769482,7,3c1dc954dacf415ebfe8fca17b91eeb6
clip_510,annotation_510,घर वरिपरि पुराना साधन र खाद्यान्न वस्तुहरू झुण्ड्याएको अनि आँगनमा मानिसहरू देखिएका,अभिनेता र अभिनेत्रीका साथसाथै सह-नर्तकीहरू घुमिरहेका छन् भने सह-नर्तकहरू हात हल्लाउँदैछन्,"पुराना परम्परागत काठ, माटो अनि ढुङ्गाले बनेका घरहरू",,2026-05-29 18:16:13.549294,5,7dddc08bd10246a6bce0e6df910d54fb
clip_511,annotation_511,केटी,केटीहरू परम्परागत लुगामा नाचिरहेका छन्।,पृष्ठभूमि नर्तकहरू,,2026-06-03 18:00:28.745746,7,4a32679146b042dc82dbab243361c775
clip_512,annotation_512,"नीलो रङको चुबा, भित्रबाट कालो रङको सर्ट अनि टाउकोमा एउटा कालो रङको ह्याट लगाएको एउटा केटो।","केटाले हात फुकाएर, एकदम ऊर्जावान् र फ्रि-स्टाइलमा गीत गाउँदै",पछाडि ठूला-ठूला नाङ्गा पहाडहरू अनि छेउतिर एउटा सानो रूख र दाउराहरू देख्न सकिन्छ।,,2026-06-12 20:26:21.778123,5,bbcd8218b3e7433cb7524410c9e04c80
