clip_id,annotation_id,subject_nepali,action_nepali,background_object_nepali,note_nepali,submitted_at,user_id,task_id
clip_235,annotation_235,चमेर म घम् को अनि लिघ्त् अअयेको करन् बुस् र तेस्ह् मथि बसेको मन्xएय् हरु लै कलो देखको छ्ह,बतो म गदि गुदिरहेको,खुल्ल अअकस्ह् अनिइ घम् मस्त तलेको अनि पxइ घम् दुब्न लघ्द त्यो होरिशोन् देखेको,,2026-06-12 07:57:01.990627,5,d5448e5aee2e4ae8b39d5c97d22d70fe
clip_236,annotation_236,क्त,क्त हिदिरछ,ब्लुए स्क्य्,,2026-06-04 12:05:17.232978,7,d684c7cd7aa749a1aca569803c3695b2
clip_237,annotation_237,"घति म तिलहरि, सिर् म सिर्बन्दि अनि छोलो लगको",केति हरु गौ को बतो हिद्दै,गौ घर् को बतो,,2026-06-04 12:56:15.024624,5,8e7be9908b2c4efeb56a2daad67c222e
clip_238,annotation_238,एक् नेपलि युwअक् र एक् नेपलि महिल,"हेर्दै,","फ़ुल्, हरियलि",,2026-06-05 10:24:37.916979,4,303fe2048cf242cb892a7a2b0d6b53f3
clip_239,annotation_239,दौर सुरुwअल् लगयेर क्त हरु अनि गुनेw छोलै लगयेर केति हरु अअगन् म बसेक,नेपलि पोसक् लगयेक क्त र केति हरु गेएत् गौदै छ्ह वने एक् जन क्त र केति उबियेर हथ् समतेर नछ्दै,एऔत थुलो अअगन् वयेको दुइ तले पुरनो घर्को कौसिइ म मकै झुन्दको,,2026-05-29 10:26:12.090559,5,3fa8eaad32b34509b33823c7c065cac3
clip_240,annotation_240,अऔत क्त ल  कलो तोपि लगको,क्त ल अअफ़ु हअत् त्यो कलो तोपि तिर लग्धै गरको xअ अनि युस्ल अअगदि हेरधै xअ,दमिलो बित्त,,2026-06-12 18:30:09.660053,7,b08b9c910d254b3fb6ac0d0259b6cef2
clip_241,annotation_241,एऔत क्त सेतो स्हिर्त् र चप् लगको हथ् म कितब् बोकेर तेलेफोने बोओथ् वित्र उबियेको,एऔत क्त लेय् तेलेफोने बोओथ् बत चल्ल् गर्दै,सिस नवयेको तेलेफोने बोओथ् म रतो तेलेफोने,,2026-05-29 10:36:11.231463,5,49623723ca25478d889b8030c924e7cc
clip_242,annotation_242,बिकेम केति र क्त बसेको,हरियो चोलोर्को बुल्लेत् बिके म पहेलो कपद लगको केति लेय् छलै रहेको,बतोको सिदे म केर को बरि देखेको,,2026-05-29 08:39:55.502044,5,6a40b9d3291043f697c62f710d4a6ca4
clip_243,annotation_243,हरियो घस् मथि एक तिर परल् अनि अर्को तिर दोको छ्हन् वने बिछ् म नेपलि पोसक् लगयेर केति हरु देखिन्छ्ह,बिछ्को अभिनेत्रि सथ् सत्थै सह-नर्तकि हरु कअमर् म हथ् रखि नछ्दै देखिन्छ,थुलो प्रम्परगत् घर् हरु जह दोको फ़र्सि र मकै झुन्दको देखिन्छ्ह,,2026-05-29 18:05:56.898934,5,a84b3ff929164b39b819e08227e432ad
clip_244,annotation_244,एऔत दरि जुन्ग फ़ुलेको केतो,रम्रि केति लै देखेर केतो गरि सोछ्म,बच्क्ग्रोउन्द् ब्लुर् छ्ह,,2026-06-04 17:59:50.721161,5,f02964881a7f4ee6bde866c909f91df9
clip_245,annotation_245,दुइत मिके स्तन्द् एऔत द्रुम् अनि गुइतर्,"तिन् जन क्त हरु लेय् द्रुम्, गुइतर् बजौदै गेएत् गौदै छ्हन्",पहिलो दिस्चो बत्ति बलेको अनि पxअदि बत धुwअ देखेको छ्ह,,2026-05-29 10:57:16.777028,5,32cc83c1e0fa4041a0536e41c5fb7d0c
clip_246,annotation_246,एऔत क्त र एऔति केति खोल किनर् नजिक् छ्हन्,क्त र केति खोल किन नजिक् दौदि रहेको र एक् अर्कको हथ् समतेको,खोलको किनर् नजिक् फोओल् हरु फ़ुलेको र अलि तध तिर रुख् हरु देखेको,,2026-05-29 08:55:20.108081,5,7ac0ce338b024adaa908f8e747daf988
clip_247,annotation_247,"कअथ्को बिसेस्ह् कल भयेको मन्दिर्, जस्को जस्तपत को छ्हहरि मथि छम्किलो गजुर् छ्ह र गजुर् देखि तल सम्म लमो सअन्स्क्रितिक् कपद झुन्दियेको देखिन्छ्ह.",मन्दिर् म पुज गर्न को लगि केइ मनिस्ह् को अअwअत् जwअत् देखिन्छ्ह,मन्दिर् को पछदि एऔत थुलो हरियो पहध् देखेको,,2026-06-12 08:20:30.696184,5,dc8f16ea34034aa5a2ec4d49dbe626c7
clip_248,annotation_248,सिस को तब्ले मथि एऔत सेतो कुकुर्,पसल् को सौजि कुकुर् सन्ग खेलदै अनि पसल् सफ़ गर्दै,"एऔत फोतो स्तुदिओ जह फोतो खिछ्ने, फोतोचोप्य्, लेमिनतिओन् जस्तो कअम् गरिछअ",,2026-06-04 18:06:02.927376,5,1d13e9a307d94e3192bba945f35bd623
clip_249,annotation_249,तब्ले म मन्xएय् हरु बसिरहेको अनि अगदि पत्ति हत् लगयेक एउत बुदो मन्xएय् छुब लगयेको. उहको अअगदि र छेउम दुइ जन वर्खर् को युब देख्न सकिन्छ्ह.,सबौ जन गुफ़्फ़् गरिरहेको बेल म एऔत केति लेय् कस्ह् को भदो म लिक़ुइद् पधर्थ ल्ययेर चुप् म रखेको.,"यो स्चेने घर् को भित्रि भग् म खिछियेको छ्ह, जहन् कअथ्को झ्यल्, लमो पर्द अनि तब्के देख्न सकिन्xअ.",,2026-06-12 20:19:03.493307,5,a7de9721a1a64030929e275f8325ea1d
clip_250,annotation_250,"निलो फ़ुल्बुत्ते छोलो अनि फ़रिय, पहेलो पतुक कम्मर् म बधेको, घति म कन्थ लगको, अनि कपल् बतुलि परेको एऔत सुन्दर् नरि. उस्लै पहध् को बिर् म देख्न सकिन्xअ",हथ् खुत्त को तअल् मिलयेर भिर् नजिक् नछ्दै गरेको,निलो अअकस्ह् अनि निकै पर तिर हिमल् हरु द्केहियेको,,2026-06-12 07:33:34.027427,5,3d96a175b0c1487e83694230a6a27f16
clip_251,annotation_251,क्त,क्त नछिरछ,दोको छ अनि बच्क्ग्रोउन्द् दन्चेर् हरु छन्,,2026-06-03 18:01:58.151544,7,becaf45fbd0c4dc5aa372cbc20a4b81e
clip_252,annotation_252,धेरै जन युwअ हरु समुह् म भेल भयेक छन्.,युwअ हरु बत्ति र सजwअत् भयेको गल्लि म सन्गै नछ्दै रमैलो गर्दै छन्.,"मथि बत हेर्द सअगुरो गल्लि जस्तो थौ म दोरि म झुन्दियेक बत्ति, रन्गिन् पतक, इत को भित्त र स्हुत्तेर् हरु देखियेक छन्",,2026-07-11 05:13:05.330843,4,f6ff664ab78b4e58a00c96729ab925b3
clip_253,annotation_253,क्त र क्त्,क्त् र क्त हिदिरxअन्,पहद् छ,,2026-06-04 12:06:05.769482,7,3c1dc954dacf415ebfe8fca17b91eeb6
clip_254,annotation_254,घर् ओरि परि पुरनो सधन् र खधन्य बस्तु हरु झुन्दको अनि अअगन् म मनिस्ह् हरु देखेको,अभिनेत र अभिनेत्रि को सथ् सत्थै सह-नर्तकि हरु घुमि रहेको छ्हन् वने सह-नर्तक् हरु हथ् हल्लौदै छ्हन्,"पुरनो परम्परगत् कथ्, मतो अनि धुन्ग लेय् बनेको घर् हरु",,2026-05-29 18:16:13.549294,5,7dddc08bd10246a6bce0e6df910d54fb
clip_255,annotation_255,क्ति,क्ति हरु नछिरxअन् त्रदितिओनल् लुग म,बच्क्ग्रोउन्द् दन्चेर्,,2026-06-03 18:00:28.745746,7,4a32679146b042dc82dbab243361c775
clip_256,annotation_256,"निलो रन्ग्को छुब, भित्र बत कलो रन्ग् को स्हिर्त् अनि तौको म एऔत कलो रन्ग् को हत् लगयेको एऔत केतो.","केत लेय् हअत् फ़ुकयेर, एक्दम् एनेर्गेतिच् अनि फ़्रेए स्त्य्ले म गेएत् गौदै",पछ्हदि थुल थुल नन्ग पहध् हरु अनि छेउ तिर एऔत सनो रुख् र दौर हरु देख्न सकिन्छ्ह,,2026-06-12 20:26:21.778123,5,bbcd8218b3e7433cb7524410c9e04c80
